name	x	y	z	size
A1	-17.5618457794189	-16.4183769226074	-24.1903018951416	0
A2	-16.9611663818359	-16.1462688446045	-28.9304313659668	0
A9	-53.1337814331055	-12.1042537689209	-18.2981719970703	0
A10	-53.7164421081543	-15.087061882019	-16.4819507598877	0
A11	-54.5830001831055	-10.3421430587769	-19.4401359558105	0
A12	-58.4064445495605	-12.361442565918	-17.5935325622559	0
A17	-22.8464374542236	-26.8032627105713	-14.1741428375244	0
A18	-20.5408630371094	-27.2979793548584	-15.0791416168213	0
A19	-18.6881999969482	-29.1964912414551	-18.6307353973389	0
A23	-50.0252304077148	-32.0966987609863	-7.58747100830078	0
A24	-60.6912307739258	-32.5934028625488	-9.4294261932373	0
A25	-66.5260314941406	-33.6978607177734	-17.4238204956055	0
A26	-62.2234497070312	-37.9058647155762	-17.642749786377	0
A33	-3.20370244979858	-57.7501411437988	21.3012866973877	0
A43	-54.6841926574707	-42.1507949829102	30.6445121765137	0
A44	-60.7820930480957	-41.5453567504883	36.7138900756836	0
A45	-58.7423477172852	-43.5544013977051	42.4621734619141	0
A49	-3.84163928031921	-30.4945278167725	43.1258773803711	0
A50	-12.4053249359131	-32.9772834777832	41.9121894836426	0
A55	-46.3882751464844	-63.4963493347168	46.8327674865723	0
A56	-52.1972885131836	-61.8169021606445	40.4145889282227	0
A59	-57.740966796875	-53.7138175964355	22.702507019043	0
A60	-55.6170463562012	-45.8951797485352	23.7782344818115	0
A61	-62.7705078125	-48.6570053100586	24.5383548736572	0
A62	-62.9823303222656	-49.8403129577637	28.5945796966553	0
B10	-40.1415481567383	1.24547934532166	30.4634456634521	0
B11	-35.6830101013184	4.81333780288696	30.0761566162109	0
B12	-37.1642684936523	12.0396032333374	31.8068733215332	0
B15	-46.5599632263184	22.9648017883301	38.1587905883789	0
B17	-8.24714469909668	-5.60786437988281	42.274772644043	0
B18	-2.44098925590515	-1.78287959098816	41.6133842468262	0
B23	-40.5620956420898	4.27584075927734	24.8330726623535	0
B26	-50.7471084594727	6.77842235565186	28.809814453125	0
B29	-59.622486114502	-2.36666178703308	24.0241527557373	0
B33	-7.33509540557861	-24.3693008422852	48.9655265808105	0
B34	-13.5686893463135	-22.9961242675781	42.9725303649902	0
B39	-46.0464286804199	-17.8858051300049	35.9025382995605	0
B42	-41.6619567871094	-15.1523380279541	44.3765716552734	0
B43	-49.4949645996094	-10.7279434204102	35.5304527282715	0
B44	-42.8450775146484	0.185681030154228	36.4055709838867	0
B45	-47.3642807006836	3.66255569458008	43.1169166564941	0
B46	-56.6471061706543	-2.59045147895813	44.0990676879883	0
B49	-2.7595853805542	-35.9001655578613	56.080394744873	0
B50	-2.84985971450806	-28.9174861907959	52.4254379272461	0
B54	-34.9175033569336	-29.0982246398926	67.9637603759766	0
B55	-42.6644706726074	-33.9725570678711	62.1666374206543	0
B56	-36.117748260498	-29.3228054046631	58.0546340942383	0
B57	-45.6243171691895	-22.9927940368652	62.7910385131836	0
B58	-51.6492538452148	-23.7372646331787	55.2699356079102	0
B59	-55.4757461547852	-23.7416076660156	50.7707901000977	0
B60	-58.0023422241211	-21.1393089294434	46.6242942810059	0
C1	-6.5359354019165	-11.0385398864746	42.9032669067383	0
C10	-62.1852607727051	-18.9442195892334	19.6812171936035	0
C11	-59.4822807312012	-17.8978157043457	40.7011299133301	0
C12	-64.1818161010742	-11.5742959976196	31.511251449585	0
C13	-60.9491348266602	-16.3522148132324	33.0832138061523	0
C14	-57.621898651123	-19.4829349517822	30.5064697265625	0
C23	-42.7698211669922	-33.3161468505859	7.2561731338501	0
C24	-50.0939292907715	-34.9506759643555	11.3688812255859	0
C25	-54.3613090515137	-36.2943077087402	13.4203290939331	0
C26	-60.2036743164062	-39.8123359680176	16.7215747833252	0
C27	-56.6089477539062	-29.3054752349854	8.31284809112549	0
C28	-62.4052200317383	-31.0189819335938	11.2455816268921	0
C29	-66.6528778076172	-33.7610511779785	12.2676439285278	0
