name	x	y	z	size
A1	-1.50994563102722	-47.2839775085449	25.0849914550781	0
A2	-1.04489231109619	-38.1748504638672	29.2098026275635	0
A3	-3.19701910018921	-29.819860458374	42.4738845825195	0
A4	-1.2212986946106	-22.8958377838135	39.0183868408203	0
A5	-5.67921924591064	-6.92567586898804	43.143238067627	0
A6	-2.5718412399292	-6.26316833496094	53.6715087890625	0
A7	-5.94195556640625	6.12950611114502	51.3003730773926	0
A8	-4.31859445571899	7.78458166122437	58.4245223999023	0
A9	-40.5915603637695	-14.5362377166748	-35.4911880493164	0
A10	-37.9475631713867	-9.32384300231934	-40.5193099975586	0
A11	-32.6203994750977	-5.77851343154907	-45.2047805786133	0
A12	-30.3248538970947	-2.76264595985413	-44.0601081848145	0
A13	-28.0913429260254	9.0175609588623	-43.8756790161133	0
A14	-30.5047187805176	12.4619159698486	-42.9128456115723	0
A15	-42.0044860839844	17.1165561676025	-37.0416488647461	0
A16	-40.7940216064453	18.7566604614258	-27.5818519592285	0
A17	-23.8594169616699	-54.934009552002	-15.4113130569458	0
A18	-26.6755771636963	-52.4896469116211	-18.9612064361572	0
A19	-40.0880966186523	-49.293830871582	-23.2403602600098	0
A20	-49.9508781433105	-38.9457664489746	-29.9615993499756	0
A21	-50.3907661437988	-35.2415542602539	-30.2304134368896	0
A22	-57.1641006469727	-27.7499027252197	-28.1196594238281	0
A23	-60.4910469055176	-22.3880882263184	-23.3020687103271	0
A24	-65.8658447265625	-18.8351860046387	-19.3364658355713	0
A25	-65.0561981201172	-44.6596641540527	-7.87459421157837	0
A26	-66.2730712890625	-41.6351852416992	-5.79357814788818	0
A27	-65.9533920288086	-22.3291282653809	-2.87342119216919	0
A28	-65.1981582641602	-13.518440246582	-0.956738114356995	0
A29	-62.7668037414551	-7.27712535858154	-2.56981348991394	0
A30	-61.6959648132324	-1.29755783081055	-3.55063390731812	0
A31	-57.9445190429688	5.2041163444519	-14.7016401290894	0
A32	-53.3601913452148	10.7233638763428	-11.653169631958	0
A33	-64.6731796264648	-52.6587753295898	-2.86266040802002	0
A34	-66.1515808105469	-48.1598739624023	-1.52957272529602	0
A35	-67.6808929443359	-22.8600177764893	4.16974353790283	0
A36	-62.3460807800293	-19.9799156188965	3.83424997329712	0
A37	-60.5836181640625	-7.78028869628906	2.93276333808899	0
A38	-60.507495880127	-2.93175458908081	-0.0523819029331207	0
A39	-58.4887466430664	4.41788101196289	-5.66775035858154	0
A40	-48.3800659179688	31.6800422668457	-14.8592224121094	0
A41	-64.0337524414062	-56.7918281555176	3.01300048828125	0
A42	-64.9807891845703	-47.4693756103516	14.8041582107544	0
A43	-66.7457885742188	-25.9351196289062	7.62314128875732	0
A44	-61.991828918457	-19.3237400054932	15.2581577301025	0
A45	-65.4347076416016	-10.0772657394409	11.2119169235229	0
A46	-60.5938301086426	5.77883338928223	9.51951026916504	0
A47	-55.3601570129395	13.3826932907104	7.02289581298828	0
A48	-55.289478302002	26.4631004333496	6.58815145492554	0
A49	-63.0971298217773	-52.5580444335938	17.1917133331299	0
A50	-64.397216796875	-48.7556114196777	18.0670528411865	0
A51	-64.3518753051758	-26.6890449523926	21.3667621612549	0
A52	-66.3751373291016	-13.0636596679688	18.9832458496094	0
A53	-64.7329788208008	-8.05802917480469	17.487491607666	0
A54	-62.7366943359375	3.92431902885437	19.8087768554688	0
A55	-56.8263053894043	14.110315322876	15.0939884185791	0
A56	-56.1808967590332	21.400411605835	9.72143077850342	0
B1	-61.9023132324219	-45.6340103149414	30.099437713623	0
B2	-64.3466339111328	-34.1216087341309	32.9421768188477	0
B3	-62.8179740905762	-29.5152645111084	36.9405136108398	0
B4	-64.5670928955078	-11.5091648101807	30.0841159820557	0
B5	-63.0984878540039	-7.0182523727417	29.1881217956543	0
B6	-61.9094009399414	3.21921467781067	25.0982551574707	0
B7	-56.4155654907227	16.9647045135498	20.9023590087891	0
B8	-56.445671081543	21.7358493804932	18.8544120788574	0
B9	-61.064697265625	-43.7537994384766	35.4478187561035	0
B10	-60.196907043457	-37.6947631835938	39.5188102722168	0
B11	-58.3173599243164	-19.3707942962646	46.2367477416992	0
B12	-57.752513885498	-15.6708469390869	43.6243362426758	0
B13	-57.0968627929688	-5.73699474334717	42.7062149047852	0
B14	-58.2797737121582	-0.715229034423828	38.7206687927246	0
B15	-59.9922790527344	5.72368717193604	32.1291961669922	0
B16	-45.8327407836914	24.1645755767822	38.6513748168945	0
B17	-51.9754753112793	-47.8847770690918	48.4384574890137	0
B18	-52.5986137390137	-41.3524780273438	49.1356086730957	0
B19	-57.1237106323242	-19.4631385803223	50.5217399597168	0
B20	-52.5137634277344	-17.5979804992676	45.0224494934082	0
B21	-54.5780944824219	-5.2371244430542	49.0064468383789	0
B22	-53.4866027832031	0.556329846382141	46.0122680664062	0
B23	-41.6463737487793	8.36148643493652	46.3038864135742	0
B24	-41.7031631469727	22.8740062713623	41.0131225585938	0
B25	-49.2745704650879	-45.600284576416	47.2493209838867	0
B26	-49.3235778808594	-43.0422897338867	47.4338302612305	0
B27	-50.8867263793945	-25.1871318817139	56.9495239257812	0
B28	-46.4071884155273	-17.6550712585449	57.031494140625	0
B29	-45.861083984375	-9.58850288391113	54.4492416381836	0
B30	-46.5707702636719	4.25926876068115	48.5000839233398	0
B31	-41.483772277832	6.8886923789978	50.8699340820312	0
B32	-40.5134620666504	21.8774909973145	45.257942199707	0
B33	-44.6211700439453	-31.1465454101562	62.9879379272461	0
B34	-42.6259498596191	-25.9979190826416	64.6258392333984	0
B35	-44.0403213500977	-10.7910642623901	57.8470878601074	0
B36	-35.9237594604492	-0.609707951545715	51.532585144043	0
B37	-41.1174583435059	6.95437908172607	56.399486541748	0
B38	-39.9523429870605	12.8786334991455	55.85595703125	0
